wineITM8,cheeseITM8,descriptionFr,descriptionEn,score,id
29500337,99060048,"Ce vin rouge IGP Terre Camargue et le Tome de Provence forment un duo parfait. La richesse du vin se marie à la douceur onctueuse du fromage, idéalement accompagnés de viandes rôties ou de pain grillé.","The bold IGP Terre Camargue red wine pairs exceptionally well with the creamy Tome de Provence cheese. Their flavors complement each other beautifully, creating a harmonious blend that's best enjoyed with grilled meats or a slice of crusty bread.",0,704
29500337,99041874,"Ce vin rouge IGP Terre Camargue, avec ses tannins-riches et sa saveur épicée, se marie parfaitement au Saint-Marcellin Mère Richard. Leurs textures et arômes s'accordent en harmonie, offrant une expérience gourmande.","The bold, full-bodied IGP Terre Camargue Rouge pairs wonderfully with the creamy Saint-Marcellin Mère Richard, balancing its rich flavors. The wine's spicy notes complement the cheese's subtle warmth, creating a dynamic flavor profile.",0,705
29500337,43434119,"Ce vin rouge puissant et corsé du Terre Camargue se marie parfaitement avec le Saint-Marcellin, offrant un équilibre entre la force du vin et la douceur du fromage. Les nuances épicées du vin mettent en valeur la texture crémeuse et le velouté du fromage.","The bold and vibrant Terre Camargue Red wine pairs wonderfully with the creamy Saint-Marcellin, balancing its robustness with the cheese's delicate richness. The wine's spicy notes enhance the cheese's buttery texture, creating a harmonious interplay of flavors.",0,706
29500337,16,"Ce vin rouge corsé et épicé du Terre Camargue se marie parfaitement avec le Coupa Fromage LS, mettant en valeur ses nuances fruitées et douceâtres.","The bold, spicy notes of the Terre Camargue Rouge wine complement the rich creaminess and fruity undertones of the Coupa Fromage LS cheese beautifully.",0,707
99006929,43439167,"Ce vin riche et équilibré, doté de notes fruitées et épicées, se marie parfaitement avec le Rocamadour AOP, dont la texture onctueuse et croquante met en valeur sa douceur et son caractère fruité.","This rich and balanced wine, with its fruity and spicy notes, pairs wonderfully with the creamy and nutty Rocamadour AOP cheese, creating a harmonious explosion of flavors in every bite.",0,708
99006929,99041867,"Ce vin rouge corsé se marie à merveille avec le Sechons de Chèvre, offrant un équilibre parfait entre ses tanins doux et la douceur onctueuse du fromage. Les nuances épicées du vin viennent sublimer les notes herbacées et fruitées du fromage.","This bold red wine pairs exceptionally well with the creamy Sechons de Chevre, balancing its robust tannins with the cheese's luscious texture. The wine's spicy undertones complement the subtle herbal and fruity notes of the goat cheese.",0,709
99006929,43439418,"Ce vin rouge riche et équilibré se marie parfaitement avec le Crottin de Chavignol AOP, offrant une harmonie entre la douceur des fruits et les notes épicées du vin, et la texture onctueuse et le parfum herbacé du fromage.","The rich and balanced red wine pairs beautifully with the creamy tang of the Crottin de Chavignol AOP, creating a harmonious blend where the wine's dark fruit notes complement the cheese's herby depth.",0,710
99006929,99060048,"Ce vin puissant et équilibré se marie à merveille avec le Tome de Provence, sublimant ses notes onctueuses de noisette et de thym tout en apportant une dimension supplémentaire de richesse et de complexité.","This robust and balanced wine pairs wonderfully with the creamy, earthy Tome de Provence, enhancing its subtle hazelnut and thyme nuances while adding depth and richness to the experience.",0,711
99006929,99041874,"Ce vin Cotes du Rhone Prestige Le Ser, riche et équilibré, se marie parfaitement avec le Saint-Marcellin Mère Richard, offrant une harmonie entre les notes fruitées et épicées du vin et la douceur onctueuse du fromage.","The robust and balanced Cotes du Rhone Prestige Le Ser pairs wonderfully with the creamy subtlety of ST Marcellin Mère Richard, enhancing each other's rich flavors.",0,712
99016133,99006106,"Le MAS DE LA DAME LA STELE BLANC, avec ses notes citronnées et fruitées, s'accorde parfaitement avec le CHEVRE NATURE OU AROMATISE, mettant en valeur sa texture veloutée et son parfum doux.","The crisp MAS DE LA DAME LA STELE BLANC enhances the creamy texture of the CHEVRE NATURE OU AROMATISE, creating a harmonious pairing where the wine's mineral freshness complements the cheese's subtle tang and aromatic herbs.",0,713
99016133,99059676,"Le MAS DE LA DAME LA STELE BLANC se marie parfaitement avec le PICODON AOP Mère Richard, sublimant ses notes citronnées et minérales par une alliance équilibrée entre douceur et piquant.","The MAS DE LA DAME LA STELE BLANC pairs beautifully with the PICODON AOP Mère Richard, harmonizing its citrus and mineral notes with the cheese's creamy richness for a sophisticated pairing.",0,714
99016133,43439396,"Le MAS DE LA DAME LA STELE BLANC se marie parfaitement avec le P&C CHABICHOU AOP 150G, offrant un équilibre subtil entre ses arômes citronnés et sa douceur minérale, qui mettent en valeur la rance délicate et le cœur crémeux du fromage.","The MAS DE LA DAME LA STELE BLANC pairs wonderfully with the P&C CHABICHOU AOP 150G, offering a delicate balance between its citrus notes and mineral elegance that complement the subtle tang and creamy texture of the cheese.",0,715
99016133,43434119,"Ce vin blanc raffiné MAS DE LA DAME LA STELE s'accorde parfaitement avec le Saint-Marcellin IGP, mettant en valeur sa texture cremeuse et son tang doux, créant un équilibre délicieux entre fruité et minéral.","The light and crisp MAS DE LA DAME LA STELE BLANC pairs beautifully with the buttery Saint-Marcellin IGP, complementing its creamy texture and delicate tang for a sophisticated pairing, best enjoyed with a baguette and a hint of honey.",0,716
99016133,9919362372,"Le MAS DE LA DAME LA STELE BLANC se marie à merveille avec le GP CANTAL JEUNE LAIT CRU AOP5K, alliant sa douceur fruitée et son acidité zesty pour rehausser ses notes explosives de saveurs.","MAS DE LA DAME LA STELE BLANC pairs perfectly with GP CANTAL JEUNE LAIT CRU AOP5K, as its refreshing acidity balances the cheese's smoky-sweet notes, creating a harmonious union that enhances both flavors.",0,717
52341010,99041874,"Ce vin AOP Rhône se marie parfaitement au Saint-Marcellin Mère Richard, offrant une harmonie entre les saveurs fruitées et épicées du vin et la douceur onctueuse du fromage. Leur rencontre crée un équilibre raffiné, à déguster idéalement entre 16 et 18 °C.","This bold Rhône wine pairs amazingly with the rich Saint-Marcellin Mère Richard cheese, creating a dynamic interplay of flavors and textures. Their union is a sophisticated pairing best enjoyed between 16-18°C.",0,718
52341010,43434119,"Ce vin AOP Rhône, avec ses arômes épicés et son fruité persistant, met en valeur la douceur et la richesse du Saint-Marcellin. Leurs caractères complètent harmonieusement le plaisir des saveurs.","The bold fruit and spice of this Rhone wine perfectly complement the buttery, creamy texture of the Saint-Marcellin, creating a pairing that balances power and elegance.",0,719
52341010,99006089,"Ce vin AOP Rhône, avec ses notes de fruits noirs et épicées, s'accorde parfaitement au Gorgonzola alla Cucchiara, dont la texture onctueuse et les arômes piquants créent une harmonie riche et équilibrée.","The bold Rhone wine pairs wonderfully with the creamy, peppery Gorgonzola alla Cuillère, as their flavors complement each other to create a rich and balanced harmony.",0,720
52341010,43434033,"Ce vin AOP Rhône, avec ses arômes de fruits noirs et d'épices, s'accorde parfaitement avec le Regg AOP en copeaux, offrant une harmonie de saveurs onctueuses et raffinées.","The bold Rhône wine pairs wonderfully with the nutty Reggiano cheese, creating a symphony of flavors that enhance each other's complexity and richness.",0,721
52341010,43434095,"Ce vin AOP Rhône se marie parfaitement avec le Reblochon AOP LC250G, offrant un équilibre subtil entre ses arômes de fruits noirs et d'épices et la douceur onctueuse du fromage.","The bold Rhone wine pairs wonderfully with the luscious Reblochon AOP LC250G, combining dark fruit and spice notes with the creamy nuttiness of the cheese for a delightful flavor experience.",0,722
17110890,43439418,"Ce vin puissant et aromatique se marie parfaitement avec le Crottin de Chavignol AOP, offrant un équilibre entre la richesse du Cabernet Sauvignon et la douceur crémeuse du fromage. La texture onctueuse et les arômes d'herbes du Crottin mettent en valeur les notes fruitées et oolidentes du vin.","The bold and aromatic Cabernet Sauvignon pairs beautifully with the luscious Crottin de Chavignol AOP, balancing the wine's robust flavors with the cheese's creamy texture and herby undertones for a harmonious pairing.",0,723
17110890,99059676,"Ce vin généreux et équilibré se marie à merveille avec le Picodon AOP Mère Richard, mettant en valeur ses arômes fruités et sa texture onctueuse.","The full-bodied Cabernet Sauvignon enhances the rich, creamy character of the Picodon AOP Mère Richard, perfectly balancing its fruity and spicy notes.",0,724
17110890,43439409,"Ce vin puissant et structuré se marie parfaitement avec le Chevrot Nu, offrant un équilibre entre la richesse du fromage et la complexité du Cabernet Sauvignon.","This bold and structured wine pairs beautifully with the creamy texture of Le Chevrot Nu, creating a harmonious balance between the cheese's richness and the wine's fruit and tannins.",0,725
17110890,99090403,"Ce vin rouge corsé et équilibré met en valeur la texture onctueuse et piquante du fromage de chèvre fermier X2, créant un équilibre harmonieux entre les arômes fruités du vin et les notes terreuses du fromage.","The bold red wine pairs perfectly with the tangy goat cheese, balancing its rich flavors with fruity notes and subtle spices for a harmonious pairing.",0,726
17110890,43439396,"Le vin IGPOC RG O.CAMBRAS CAB SAUV 75, avec ses arômes de cassis et mûre, s'accorde parfaitement avec le P&C Chabichou AOP. Son corps ample et ses tannins équilibrés soulignent la douceur et l'acidité du fromage.","The bold IGPOC RG O.CAMBRAS CAB SAUV 75 Cabernet Sauvignon pairs beautifully with the delicate P&C Chabichou AOP. Its fresh, intense flavors complement the creamy, tangy texture of the goat cheese.",0,727
52346261,99006106,"Ce vin AOP Bourg Aligote ExClub, avec ses notes de citron vert et sa minéralité, se marie parfaitement au fromage de chèvre frais ou aromatisé. Leur alliance met en valeur les nuances acidulées du vin et la douceur crémeuse du fromage.","The crisp AOP Bourg Aligoté wine pairs wonderfully with the velvety texture of goat cheese, enhancing its fresh citrus notes while complementing the tangy and herbal flavors of the cheese.",0,728
52346261,43439167,"Ce vin AOP Bourg Aligote se marie parfaitement avec le Rocamadour AOP, offrant une harmonie entre sa fraîcheur citronnée et la texture onctueuse du fromage. Leurs notes communes de minéralité renforcent ce duo raffiné.","The crisp AOP Bourg Aligote pairs wonderfully with the Rocamadour AOP, balancing its zesty citrus character with the cheese's creamy nuttiness for a refined pairing.",0,729
52346261,99041865,"Ce vin AOP Bourg Aligote ExClub, avec ses notes citronnées et sa minéralité équilibrée, se marie parfaitement au Pelardon. Leur duo met en valeur la richesse du fromage tout en apportant une vivacité fruitée et des nuances subtiles.","This AOP Bourg Aligoté wine pairs beautifully with the bold flavors of Pelardon cheese, balancing its richness with crisp citrus notes and subtle mineral undertones for a harmonious pairing.",0,730
